x, y, z
5.391966742255453, 4.915154713182539,                                                                                       
4.951946809039876, 5.237176399590958,                                                                                       
5.0526411513723195, 5.050910493731487,                                                                                       
5.144077367979767, 5.070950586289677,                                                                                       
4.245825943197397, 5.175906214073147,                                                                                       
4.647932313158495, 5.675941989228379,                                                                                       
5.1462621990990955, 5.088062846817625,                                                                                       
5.381178141344833, 4.929605472909504,                                                                                       
4.979001941056489, 5.177333558945152,                                                                                       
4.981131719675438, 5.129741098395248,                                                                                       
4.77779391235535, 5.265738562075534,                                                                                       
4.950572300801774, 5.14350041786669,                                                                                       
4.983145053825999, 5.13286025293104,                                                                                       
5.13475470446899, 5.138227722211659,                                                                                       
5.269020098264613, 5.123712512147767,                                                                                       
4.817604340482784, 5.608653416015948,                                                                                       
5.092797743035992, 5.153697547901589,                                                                                       
5.136549056805039, 5.0521950764391805,                                                                                       
4.82869259131406, 5.532637534292131,                                                                                       
5.203496996956273, 5.12840355682876,                                                                                       
4.913680389227008, 6.325059398975131,                                                                                       
4.509919721812008, 5.362050711600401,                                                                                       
4.4828565464602645, 5.340841804199063,                                                                                       
4.994632873192282, 5.107330655044301,                                                                                       
5.380923151156451, 4.918256930011697,                                                                                       
5.107090086794847, 5.0602558480894935,                                                                                       
5.140398619095543, 5.078024629442713,                                                                                       
4.154533329363624, 5.100289564036507,                                                                                       
4.61444022782387, 5.695681353897706,                                                                                       
4.970894278370542, 5.211674969787383,                                                                                       
4.700915135654086, 5.8609624893001975,                                                                                       
4.716740495883916, 5.938942960865924,                                                                                       
5.159772319956615, 5.053105381158294,                                                                                       
4.415444823472278, 5.219146097429531,                                                                                       
4.88666288825448, 6.328343437327713,                                                                                       
4.723782226427771, 5.956281360096831,                                                                                       
4.665349391934503, 5.766946685394341,                                                                                       
5.475931319655657, 5.049453846616066,                                                                                       
4.818585168597075, 6.3048501817999245,                                                                                       
3.9243502959479915, 4.900974471190742,                                                                                       
5.385221491030467, 4.925973442027552,                                                                                       
4.7580530567353385, 6.044514186814845,                                                                                       
4.600291324069251, 5.623715630294266,                                                                                       
5.378786797646724, 4.915756707166693,                                                                                       
4.75363917409, 6.035478170478177,                                                                                       
4.756955198958941, 6.033668309692692,                                                                                       
5.023930732747833, 5.139243945162656,                                                                                       
5.388287482825661, 4.928902705652977,                                                                                       
5.375984853367588, 4.901480211801411,                                                                                       
4.691419842275389, 5.847526595796013,                                                                                       
4.724406009095658, 5.911765122460304,                                                                                       
4.701794274032085, 5.829472683609622,                                                                                       
4.693957013321507, 5.693248398155116,                                                                                       
4.993074894156201, 5.8385624318931395,                                                                                       
5.378794315512951, 4.904704049032359,                                                                                       
4.5789007857279795, 5.368412944320743,                                                                                       
5.1105774633452015, 5.069880213641082,                                                                                       
4.9913305706833295, 5.1298593064552716,                                                                                       
3.9431856873891267, 4.946631166581896,                                                                                       
4.214967257092175, 5.2154838444418985,                                                                                       
4.757008593306143, 6.045125391510651,                                                                                       
4.507347619229974, 5.370054307500074,                                                                                       
4.538663383778244, 5.189960247816007,                                                                                       
4.619710573090534, 5.697535116141433,                                                                                       
4.787572496913013, 5.160187780811112,                                                                                       
3.961010401601039, 4.947512704646353,                                                                                       
4.974096533303165, 5.473633731968443,                                                                                       
4.783099363091512, 5.430722848321188,                                                                                       
4.963064422440116, 5.159830712387316,                                                                                       
4.98184171492158, 5.182417720923169,                                                                                       
4.7727703738088065, 5.408406723750422,                                                                                       
4.6884647608137096, 5.481176060864775,                                                                                       
4.920791770778278, 5.193368242819949,                                                                                       
5.1628965193150185, 5.083092940518177,                                                                                       
4.164420315610042, 5.128661186511746,                                                                                       
4.64763974475206, 5.798754309721337,                                                                                       
4.762901044227928, 5.734072557473684,                                                                                       
4.718870807559208, 5.824471612601999,                                                                                       
5.080446874869049, 5.105926996095714,                                                                                       
4.546524040019633, 5.552522436660667,                                                                                       
4.417699872346564, 5.246994234812268,                                                                                       
4.839675098639643, 5.698471980678967,                                                                                       
4.896942804475525, 6.328672825595407,                                                                                       
5.480678806430716, 5.040964945248599,                                                                                       
5.3809616518981995, 4.927143916169347,                                                                                       
4.702908882815585, 5.837151536827202,                                                                                       
5.1555674706488555, 5.080921549049342,                                                                                       
4.991187963374514, 5.041383148373624,                                                                                       
4.929132086936236, 5.149595502249267,                                                                                       
4.6691169283171154, 5.481667095603303,                                                                                       
3.9408021560012285, 4.94118609470911,                                                                                       
4.556665704138717, 5.254944116488042,                                                                                       
4.779401222107089, 5.774661888424438,                                                                                       
4.256576112810099, 5.182494682341323,                                                                                       
4.92188102443273, 5.166781640300013,                                                                                       
4.6326696943229315, 5.683665858400881,                                                                                       
4.414333459411806, 5.2868186286938,                                                                                       
4.836093806268064, 6.31150787063476,                                                                                       
4.591531890973873, 5.566635826001592,                                                                                       
4.713058280964664, 5.852581788608187,                                                                                       
4.8649762254101026, 6.316061495786314,                                                                                       
3.9295006817088294, 4.930205532603677,                                                                                       
4.28164113431927, 5.254779874761559,                                                                                       
4.698323581656363, 5.872243257340177,                                                                                       
4.900318138796413, 6.3293601895445075,                                                                                       
5.392424471074552, 4.917355641804252,                                                                                       
5.107228068565567, 5.060417460212861,                                                                                       
5.256375410342851, 5.120851531359054,                                                                                       
3.8883739408006965, 4.970081393353206,                                                                                       
5.004656179164095, 5.120188105463383,                                                                                       
4.478906924112501, 5.3878777357421015,                                                                                       
4.705502636893439, 5.551386500842114,                                                                                       
3.9335050503675513, 4.90192327851957,                                                                                       
4.576191332193015, 5.558751364692314,                                                                                       
4.644950359441156, 5.560466234003993,                                                                                       
5.2353678771314645, 5.1320548383922056,                                                                                       
4.74627563116354, 5.62764645172645,                                                                                       
4.6899795747142745, 5.78325472853445,                                                                                       
4.880273611223109, 5.448286222960536,                                                                                       
4.468598184281722, 5.358315068092456,                                                                                       
5.382594558437473, 4.921641200738286,                                                                                       
